,QID,itemLabel,icao,iata,max_population,lon,lat,alt_in_m,max_rwy_lenght_m,max_passengers19,maxpax,traffic_source_url,wdpa_link,wpda_iata,wpda_icao,wpda_passengers,wpda_movements,wpda_year_data
118,Q1877066,Kumasi Airport,DGSI,KMS,2069350,-1.5905555555556,6.7144444444444,287,,376823,476266,http://www.gcaa.com.gh/web/wp-content/uploads/2020/ER/Domestic%20Passenger%20Distribution%20(per%20Airport)%202019.pdf,https://en.wikipedia.org/wiki/Kumasi_Airport,KMS,DGSI,"476,266[1]",,(2022)
119,Q2576085,Takoradi Airport,DGTK,TKD,539548,-1.7747222222222,4.8958333333333,6,,,,,https://en.wikipedia.org/wiki/Takoradi_Airport,TKD,DGTK,,,
120,Q6768637,Sunyani Airport,DGSN,NYI,,-2.3286111111111,7.3616666666667,309,,,,,https://en.wikipedia.org/wiki/Sunyani_Airport,NYI,DGSN,,,
121,Q2195432,Tamale International Airport,DGLE,TML,2310939,-0.86305555555556,9.5569444444444,169,,196600,217958,,https://en.wikipedia.org/wiki/Tamale_Airport,TML,DGLE,"217,958",,(2022)
122,Q644978,Ahmed Sékou Touré International Airport,GUCY,CKY,1667864,-13.611944,9.576889,21.9456432,3300,573600,573600,https://www.stat-guinee.org/images/Documents/Publications/INS/annuelles/annuaire/Annuaire_INS_2019_opt.pdf,https://en.wikipedia.org/wiki/Ahmed_S%C3%A9kou_Tour%C3%A9_International_Airport,CKY,GUCY,"360,007",,(2012)
123,Q1432281,Osvaldo Vieira International Airport,GGOV,OXB,492004,-15.653611111111,11.895,39.3192774,3200,,83616,https://asecnaonline.asecna.aero/images/icagenda/files/rapport_2016.pdf,https://en.wikipedia.org/wiki/Osvaldo_Vieira_International_Airport,OXB,GGOV,,,
124,Q721497,Roberts International Airport,GLRB,ROB,1021762,-10.362222,6.233889,2.7432054,,,133656,,https://en.wikipedia.org/wiki/Roberts_International_Airport,ROB,GLRB,"133,656",,(2009)
125,Q676718,Spriggs Payne Airport,GLMR,MLW,1021762,-10.758611,6.289167,8,,,,,https://en.wikipedia.org/wiki/Spriggs_Payne_Airport,MLW,GLMR,,,
126,Q721258,Bamako-Sénou International Airport,GABS,BKO,2009109,-7.9430555555556,12.537777777778,380.0863482,3180,,686431,,https://en.wikipedia.org/wiki/Modibo_Keita_International_Airport,BKO,GABS,,,
127,Q2636796,Kayes Airport,GAKY,KYS,,-11.404444444444,14.481667,49.9872984,,,,,https://en.wikipedia.org/wiki/Kayes_Airport,KYS,GAKD,,,
128,Q241370,Mopti Airport,GAMB,MZI,,-4.0794444444444,14.512777777778,276.1493436,2542,,,,https://en.wikipedia.org/wiki/Mopti_Airport,MZI,GAMB,,,
129,Q764032,Timbuktu Airport,GATB,TOM,35330,-3.0075,16.730555555556,263.0429178,2110,,,,https://en.wikipedia.org/wiki/Timbuktu_Airport,TOM,GATB,,,
130,Q2671152,Nouadhibou International Airport,GQPP,NDB,118000,-17.031142,20.928445,3,2425,,,,https://en.wikipedia.org/wiki/Nouadhibou_International_Airport,NDB,GQPP,,,
131,Q25337089,Nouakchott–Oumtounsy International Airport,GQNO,NKC,1077169,-15.969722222222,18.31,2.1336042,3400,,350373,https://asecnaonline.asecna.aero/images/icagenda/files/rapportannuel-asecna2017.pdf,https://en.wikipedia.org/wiki/Nouakchott%E2%80%93Oumtounsy_International_Airport,NKC,GQNO,,,
132,Q6587931,Tazadit Airport,GQPZ,OUZ,,-12.468612,22.758055,344.1198774,,,,,https://en.wikipedia.org/wiki/Tazadit_Airport,OUZ,GQPZ,,,
133,Q905933,Diori Hamani International Airport,DRRN,NIM,1026848,2.1702777777778,13.481666666667,223.1140392,3000,363093,363093,https://www.niameyetles2jours.com/l-uemoa/transports/1812-6326-niger-entre-2011-et-2019-le-trafic-aerien-de-passagers-a-double,https://en.wikipedia.org/wiki/Diori_Hamani_International_Airport,NIM,DRRN,"165,000",,(2013)
134,Q525030,Nnamdi Azikiwe International Airport,DNAA,ABV,1568853,7.2631944444444,9.0068055555556,342,3609,5554302,5554302,https://nigerianstat.gov.ng/elibrary/read/1241160,https://en.wikipedia.org/wiki/Nnamdi_Azikiwe_International_Airport,ABV,DNAA,"5,323,905",,(2017)
135,Q2902763,Asaba International Airport,DNAS,ABB,,6.65888889,6.20305556,92.964183,,,,,https://en.wikipedia.org/wiki/Asaba_International_Airport,ABB,DNAS,,,
136,Q18205425,Bauchi State Airport,DNBC,BCU,693700,9.74444,10.4833,603.505188,,,,,https://en.wikipedia.org/wiki/Bauchi_State_Airport,BCU,DNBC,,,
137,Q619881,Benin Airport,DNBE,BNI,1147188,5.5994444444444,6.3169444444444,79,2400,320199,350324,https://faan.gov.ng/wp-content/uploads/2022/07/2019-ANNUAL-REPORT-COMBINE-update.pdf,https://en.wikipedia.org/wiki/Benin_Airport,BNI,DNBE,,,
138,Q1030578,Margaret Ekpo International Airport,DNCA,CBQ,,8.3469444444444,4.9758333333333,64,2451,,202780,https://www.faan.gov.ng/wp-content/uploads/2017/05/Passenger-and-Aircraft-2016.pdf,https://en.wikipedia.org/wiki/Margaret_Ekpo_International_Airport,CBQ,DNCA,"189,908",,(2015)
139,Q3497354,Akanu Ibiam International Airport,DNEN,ENU,715774,7.5619444444444,6.4741666666667,142.0370796,2402,,524859,,https://en.wikipedia.org/wiki/Akanu_Ibiam_International_Airport,ENU,DNEN,"352,820",,(2015)
140,Q3914644,Gombe Lawanti International Airport,DNGO,GMO,,10.9,10.298888888889,,,,,,https://en.wikipedia.org/wiki/Gombe_Lawanti_International_Airport,GMO,DNGO,,,
141,Q3360329,Ibadan Airport,DNIB,IBA,2550593,3.9783333333333,7.3622222222222,220.980435,,,80712,https://www.faan.gov.ng/wp-content/uploads/2017/05/Passenger-and-Aircraft-2016.pdf,https://en.wikipedia.org/wiki/Ibadan_Airport,IBA,DNIB,,,
142,Q3086140,Ilorin International Airport,DNIL,ILR,847582,4.4944444444444,8.4405555555556,343.2054756,,,99892,https://www.faan.gov.ng/wp-content/uploads/2017/05/Passenger-and-Aircraft-2016.pdf,https://en.wikipedia.org/wiki/Ilorin_International_Airport,ILR,DNIL,,,
143,Q8047227,Yakubu Gowon Airport,DNJO,JOS,622802,8.8688888888889,9.6397222222222,1289.9161392,,,62570,https://www.faan.gov.ng/wp-content/uploads/2019/05/PAX-HARM.pdf,https://en.wikipedia.org/wiki/Yakubu_Gowon_Airport,JOS,DNJO,,,
144,Q5672567,Kaduna Airport,DNKA,KAD,760084,7.32,10.695833333333,631.8516438,,191083,400921,https://faan.gov.ng/wp-content/uploads/2022/07/2019-ANNUAL-REPORT-COMBINE-update.pdf,https://en.wikipedia.org/wiki/Kaduna_International_Airport,KAD,DNKA,,,
145,Q1431654,Mallam Aminu Kano International Airport,DNKN,KAN,3848885,8.5244444444444,12.0475,476.0985372,,,606221,https://en.wikipedia.org/wiki/Mallam_Aminu_Kano_International_Airport#Statistics,https://en.wikipedia.org/wiki/Mallam_Aminu_Kano_International_Airport,KAN,DNKN,"389,530",,(2015)
146,Q1043631,Murtala Muhammed International Airport,DNMM,LOS,15070000,3.3211111111111,6.5772222222222,41,3900,7496318,7496318,https://nigerianstat.gov.ng/elibrary/read/1241160,https://en.wikipedia.org/wiki/Murtala_Muhammed_International_Airport,LOS,DNMM,"5,689,234",,(2021)
147,Q3497345,Maiduguri International Airport,DNMA,MIU,1197497,13.080833333333,11.855277777778,335,,,213458,https://faan.gov.ng/wp-content/uploads/2022/07/2021-ANNUAL-REPORT-update.pdf,https://en.wikipedia.org/wiki/Maiduguri_International_Airport,MIU,DNMA,,,
148,Q6740484,Makurdi Airport,DNMK,MDI,170925,8.6138888888889,7.7036111111111,113.0810226,,,2132,https://www.faan.gov.ng/wp-content/uploads/2017/05/Passenger-and-Aircraft-2016.pdf,https://en.wikipedia.org/wiki/Makurdi_Airport,MDI,DNMK,,,
149,Q1936787,Sam Mbakwe Airport,DNIM,QOW,908109,7.2058333333333,5.4269444444444,113.6906238,,,547295,https://faan.gov.ng/wp-content/uploads/2022/07/2021-ANNUAL-REPORT-update.pdf,https://en.wikipedia.org/wiki/Sam_Mbakwe_Airport,QOW,DNIM,"313,343",,(2015)
150,Q1432453,Port Harcourt International Airport,DNPO,PHC,1005904,6.9494444444444,5.0152777777778,27,,1163170,1337477,https://faan.gov.ng/wp-content/uploads/2022/07/2019-ANNUAL-REPORT-COMBINE-update.pdf,https://en.wikipedia.org/wiki/Port_Harcourt_International_Airport,PHC,DNPO,"1,223,807",,(2015)
151,Q922675,Sadiq Abubakar III International Airport,DNSO,SKO,427760,5.2069444444444,12.916111111111,307.848606,,108693,156134,https://faan.gov.ng/wp-content/uploads/2022/07/2019-ANNUAL-REPORT-COMBINE-update.pdf,https://en.wikipedia.org/wiki/Sadiq_Abubakar_III_International_Airport,SKO,DNSO,,,
152,Q426795,Akwa Ibom Airport,DNAI,QUO,429900,8.09888889,4.87583333,51.816102,3600,,,,https://en.wikipedia.org/wiki/Akwa_Ibom_Airport,QUO,DNAI,,,
153,Q7970685,Warri City Airport,DNSU,QRW,,5.8194444444444,5.5972222222222,114,,,210773,https://www.faan.gov.ng/wp-content/uploads/2017/05/Passenger-and-Aircraft-2016.pdf,https://en.wikipedia.org/wiki/Warri_Airport,QRW,DNSU,"187,630",,(2015)
154,Q8190895,Yola Airport,DNYO,YOL,392854,12.430277777778,9.2575,182.5755594,,190063,228326,https://faan.gov.ng/wp-content/uploads/2022/07/2019-ANNUAL-REPORT-COMBINE-update.pdf,https://en.wikipedia.org/wiki/Yola_Airport,YOL,DNYO,"158,896",,(2015)
155,Q2455361,Cap Skirring Airport,GOGS,CSK,,-16.741583,12.41,15.8496312,,,,,https://en.wikipedia.org/wiki/Cap_Skirring_Airport,CSK,GOGS,,,
156,Q513689,Léopold Sédar Senghor International Airport,GOOY,DKR,1438725,-17.479305,14.743833,25.908051,3490,,1965223,,https://en.wikipedia.org/wiki/L%C3%A9opold_S%C3%A9dar_Senghor_International_Airport,DKR,GOOY,"2,200,000",,(2013)
157,Q2721096,Ziguinchor Airport,GOGG,ZIG,205294,-16.281666666667,12.555555555556,22.860045,1545,,,,https://en.wikipedia.org/wiki/Ziguinchor_Airport,ZIG,GOGG,,,
158,Q598296,Bo Airport,GFBO,KBS,233684,-11.761666666667,7.9438888888889,93,1220,,,,https://en.wikipedia.org/wiki/Bo_Airport,KBS,GFBO,,,
159,Q1305145,Hastings Airport,GFHA,HGS,951000,-13.129,8.397137,18.288036,,,,,https://en.wikipedia.org/wiki/Hastings_Airport_(Sierra_Leone),HGS,GFHA,,,
160,Q1453722,Lungi International Airport,GFLL,FNA,951000,-13.195488888889,8.6164444444444,26,,,,,https://en.wikipedia.org/wiki/Freetown_International_Airport,FNA,GFLL,"93,619","1,314",(2020[1])
161,Q3274741,Gbangbatoke Airport,GFGK,GBK,,-12.383,7.767,22.860045,,,,,https://en.wikipedia.org/wiki/Gbangbatoke_Airport,GBK,GFGK,,,
162,Q6389144,Kenema Airport,GFKE,KEN,188463,-11.175,7.89277778,147.828291,,,,,https://en.wikipedia.org/wiki/Kenema_Airport,KEN,GFKE,,,
163,Q8052242,Yengema Airport,GFYE,WYE,,-11.045445,8.6153083333333,396,,,,,https://en.wikipedia.org/wiki/Yengema_Airport,WYE,GFYE,,,
164,Q1431925,Lomé-Tokoin Airport,DXXX,LFW,837437,1.2541666666667,6.1658333333333,21.6408426,3000,916659,960000,https://www.republiquetogolaise.com/transports/1408-5866-baisse-du-trafic-passager-a-l-aeroport-de-lome-sous-l-effet-du-covid-19,https://en.wikipedia.org/wiki/Lom%C3%A9%E2%80%93Tokoin_International_Airport,LFW,DXXX,"616,800",,(2014)
165,Q3315730,Cabinda Airport,FNCA,CAB,739182,12.188083333333,-5.5971111111111,20,,,,,https://en.wikipedia.org/wiki/Cabinda_Airport,CAB,FNCA,,,
166,Q1962689,Catoca Airport,http://www.wikidata.org/.well-known/genid/1ef174672e58464291e938d47b3f4dfc,,,20.311111111111,-9.4294722222222,1066.1924988,,,,,https://en.wikipedia.org/wiki/Catoca_Airport,CTV,,,,
167,Q81569,Catumbela Airport,FNCT,CBT,175805,13.487278,-12.479528,7.0104138,,,,,https://en.wikipedia.org/wiki/Catumbela_Airport,CBT,FNCT,,,
168,Q3497613,Dundo Airport,FNDU,DUE,177604,20.818527777778,-7.4006388888889,747.0662706,,,,,https://en.wikipedia.org/wiki/Dundo_Airport,DUE,FNDU,,,
169,Q2231318,Albano Machado Airport,FNHU,NOV,844000,15.760556,-12.808889,1355,,,,,https://en.wikipedia.org/wiki/Albano_Machado_Airport,NOV,FNHU,,,
170,Q81573,Kapanda Airport,FNCP,KNP,,15.4565,-9.77078,1025.9588196,,,,,https://en.wikipedia.org/wiki/Kapanda_Airport,KNP,FNCP,,,
171,Q3315937,Joaquim Kapango Airport,FNKU,SVP,114000,16.947361111111,-12.404861111111,1712.3697708,,,,,https://en.wikipedia.org/wiki/Joaquim_Kapango_Airport,SVP,FNKU,,,
172,Q598002,Quatro de Fevereiro Airport,FNLU,LAD,2487444,13.231194444444,-8.8580833333333,74.0665458,3716,,2430794,,https://en.wikipedia.org/wiki/Quatro_de_Fevereiro_Airport,LAD,FNLU,"5,600,000","65,843",(2018)
173,Q2089913,Lubango Airport,FNUB,SDD,903564,13.57675,-14.92675,1761,3150,,,,https://en.wikipedia.org/wiki/Lubango_Airport,SDD,FNUB,,,
174,Q6696032,Lucapa Airport,FNLK,LBZ,,20.732833333333,-8.4415277777778,926.8986246,,,,,https://en.wikipedia.org/wiki/Lucapa_Airport,LBZ,FNLK,,,
175,Q3316786,Luena Airport,FNUE,LUO,357413,19.897416666667,-11.768222222222,1328.930616,,,,,https://en.wikipedia.org/wiki/Luena_Airport,LUO,FNUE,,,
176,Q6741284,Malanje Airport,FNMA,MEG,,16.312361111111,-9.5249166666667,1178.9687208,,,,,https://en.wikipedia.org/wiki/Malanje_Airport,MEG,FNMA,,,
177,Q652459,Mbanza Congo Airport,FNBC,SSY,,14.247055555556,-6.2698611111111,566.929116,,,,,https://en.wikipedia.org/wiki/Mbanza_Congo_Airport,SSY,FNBC,,,
178,Q651595,Menongue Airport,FNME,SPP,372500,17.719583333333,-14.657638888889,1362.1538814,,,,,https://en.wikipedia.org/wiki/Menongue_Airport,SPP,FNME,,,
179,Q3319255,Welwitschia Mirabilis International Airport,FNMO,MSZ,255000,12.1466667,-15.2611111,64,,,,,https://en.wikipedia.org/wiki/Welwitschia_Mirabilis_Airport,MSZ,FNMO,,,
180,Q3017144,Negage Airport,FNNG,GXG,137559,15.3,-7.75,1251.206463,,,,,https://en.wikipedia.org/wiki/Negage_Airport,GXG,FNNG,,,
181,Q7092208,Ondjiva Pereira Airport,FNGI,VPE,121537,15.683861111111,-17.043416666667,1086.9189396,,,,,https://en.wikipedia.org/wiki/Ondjiva_Pereira_Airport,VPE,FNGI,,,
182,Q81575,Saurimo Airport,FNSA,VHC,393000,20.431555555556,-9.6889444444444,1092.4053504,,,,,https://en.wikipedia.org/wiki/Saurimo_Airport,VHC,FNSA,,,
183,Q4251536,Soyo Airport,FNSO,SZA,200920,12.371833333333,-6.1410555555556,4.572009,,,,,https://en.wikipedia.org/wiki/Soyo_Airport,SZA,FNSO,,,
184,Q898928,Douala International Airport,FKKD,DLA,2768436,9.7194444444444,4.0058333333333,7.3152144,,,1062570,https://www.ccaa.aero/images/pdf/Evolution_du_trafic_de_2011_a_20131.pdf,https://en.wikipedia.org/wiki/Douala_International_Airport,DLA,FKKD,"1,500,000",,
185,Q2161272,Garoua International Airport,FKKR,GOU,1750000,13.37,9.3358333333333,242.0116764,3363,,57070,https://www.ccaa.aero/images/pdf/Evolution_du_trafic_de_2011_a_20131.pdf,https://en.wikipedia.org/wiki/Garoua_International_Airport,GOU,FKKR,,,
186,Q2449054,Salak Airport,FKKL,MVR,,14.257222222222,10.454722,423.672834,,,62541,https://ccaa.aero/index.php/fr/component/attachments/download/107,https://en.wikipedia.org/wiki/Maroua_Salak_Airport,MVR,FKKL,,,
187,Q221351,Yaoundé Nsimalen International Airport,FKYS,NSI,2440462,11.553333,3.7225,694.3357668,3400,,706868,https://ccaa.aero/index.php/fr/component/attachments/download/107,https://en.wikipedia.org/wiki/Yaound%C3%A9_Nsimalen_International_Airport,NSI,FKYS,"208,973",,(2009)
188,Q790043,Bangui M'Poko International Airport,FEFF,BGF,889231,18.519723,4.3985,410,,,156995,,https://en.wikipedia.org/wiki/Bangui_M%27Poko_International_Airport,BGF,FEFF,"11,600",,(2014)
189,Q3495936,Abéché Airport,FTTC,AEH,76492,20.844166666667,13.846944444444,545,2800,,,,https://en.wikipedia.org/wiki/Ab%C3%A9ch%C3%A9_Airport,AEH,FTTC,,,
190,Q889889,Moundou Airport,FTTD,MQQ,142462,16.071388888889,8.6241666666667,429,,,,,https://en.wikipedia.org/wiki/Moundou_Airport,MQQ,FTTD,,,
191,Q979272,N'Djamena International Airport,FTTJ,NDJ,1092066,15.024722222222,12.125,295.0469808,2800,,233957,https://asecnaonline.asecna.aero/images/icagenda/files/rapport_2016.pdf,https://en.wikipedia.org/wiki/N%27Djamena_International_Airport,NDJ,FTTJ,,,
192,Q3495920,Sarh Airport,FTTA,SRH,108061,18.379444444444,9.1511111111111,365,1800,,,,https://en.wikipedia.org/wiki/Sarh_Airport,SRH,FTTA,,,
193,Q644963,Maya-Maya Airport,FCBB,BZV,1827000,15.253030555556,-4.2517,319,3300,,1232905,https://www.air-journal.fr/wp-content/uploads/classement-aeroports_info.jpg,https://en.wikipedia.org/wiki/Maya-Maya_Airport,BZV,FCBB,,,
194,Q251707,Dolisie Airport,FCPD,DIS,,12.65972222,-4.20611111,326.136642,,,,,https://en.wikipedia.org/wiki/Dolisie_Airport,DIS,FCPD,,,
195,Q6007117,Impfondo Airport,FCOI,ION,,18.05,1.58944444,334.9758594,,,,,https://en.wikipedia.org/wiki/Impfondo_Airport,ION,FCOI,,,
196,Q2875882,Ouésso Airport,FCOU,OUE,28179,16.037777777778,1.6158333333333,354,,,,,https://en.wikipedia.org/wiki/Ou%C3%A9sso_Airport,OUE,FCOU,,,
197,Q15264912,Oyo Ollombo Airport,FCOD,OLL,,15.91416667,-1.21861111,323,,,,,https://en.wikipedia.org/wiki/Oyo_Ollombo_Airport,OLL,FCOD,,,
198,Q1432398,Agostinho-Neto Airport,FCPP,PNR,829134,11.885833333333,-4.8133333333333,17,,,987179,https://asecnaonline.asecna.aero/images/icagenda/files/rapportannuel-asecna2017.pdf,https://en.wikipedia.org/wiki/Agostinho-Neto_International_Airport,PNR,FCPP,,,
199,Q2785810,Bandundu Airport,FZBO,FDU,,17.383333,-3.3,320.9550318,,,,,https://en.wikipedia.org/wiki/Bandundu_Airport,FDU,FZBO,,,
200,Q2788303,Basankusu Airport,FZEN,BSU,,19.8,1.2247222222222,370.9423302,,,,,https://en.wikipedia.org/wiki/Basankusu_Airport,BSU,FZEN,,,
201,Q4887888,Beni Mavivi Airport,FZNP,BNC,,29.473889,0.583333,1065,,,,,https://en.wikipedia.org/wiki/Beni_Airport,BNC,FZNP,,,
202,Q3080337,Boende Airport,FZGN,BNB,,20.88333333,-0.233333,356,,,,,https://en.wikipedia.org/wiki/Boende_Airport,BNB,FZGN,,,
203,Q3813669,Boma Airport,FZAJ,BOA,,13.066667,-5.8541666666667,8,,,,,https://en.wikipedia.org/wiki/Boma_Airport,BOA,FZAJ,,,
204,Q6379368,Kavumu Airport,FZMA,BKY,,28.816667,-2.3,1720,,,,,https://en.wikipedia.org/wiki/Kavumu_Airport,BKY,FZMA,,,
205,Q15054039,Bumba Airport,FZFU,BMB,103328,22.55,2.183333,360.8839104,,,,,https://en.wikipedia.org/wiki/Bumba_Airport,BMB,FZFU,,,
206,Q3206848,Bunia Airport,FZKA,BUX,,30.220833333333,1.566667,1233,,,,,https://en.wikipedia.org/wiki/Bunia_Airport,BUX,FZKA,,,
207,Q5529305,Gbadolite Airport,FZFD,BDT,,20.975277777778,4.2533333333333,460,,,,,https://en.wikipedia.org/wiki/Gbadolite_Airport,BDT,FZFD,,,
208,Q3275195,Gemena Airport,FZFK,GMA,,19.771111111111,3.266667,420,,,,,https://en.wikipedia.org/wiki/Gemena_Airport,GMA,FZFK,,,
209,Q2564541,Goma International Airport,FZNA,GOM,249862,29.23861,-1.66835,1551.1302534,,,,,https://en.wikipedia.org/wiki/Goma_International_Airport,GOM,FZNA,,,
210,Q3084949,Ilebo Airport,FZVS,PFR,,20.605833333333,-4.316667,442,,,,,https://en.wikipedia.org/wiki/Ilebo_Airport,PFR,FZVS,,,
211,Q3015536,Inongo Airport,FZBA,INO,,18.285833333333,-1.9472222222222,317,,,,,https://en.wikipedia.org/wiki/Inongo_Airport,INO,FZBA,,,
212,Q652383,Matari Airport,FZJH,IRP,,27.588333,2.8275,743,,,,,https://en.wikipedia.org/wiki/Matari_Airport,IRP,FZJH,,,
213,Q6352071,Kalemie Airport,FZRF,FMI,146974,29.25,-5.8755555555556,783.0327414,,,,,https://en.wikipedia.org/wiki/Kalemie_Airport,FMI,FZRF,,,
214,Q2924877,Kamina Airport,FZSB,KMN,,24.991389,-8.728611,1125,,,,,https://en.wikipedia.org/wiki/Kamina_Airport,KMN,FZSB,,,
215,Q2443546,Kananga Airport,FZUA,KGA,1971704,22.469167,-5.9,652,,,,,https://en.wikipedia.org/wiki/Kananga_Airport,KGA,FZUA,,,
216,Q6406465,Kikwit Airport,FZCA,KKW,,18.785555555556,-5.033333,479,,,,,https://en.wikipedia.org/wiki/Kikwit_Airport,KKW,FZCA,,,
217,Q617351,Kindu Airport,FZOA,KND,,25.915277777778,-2.9191666666667,497.1297786,,,,,https://en.wikipedia.org/wiki/Kindu_Airport,KND,FZOA,,,
218,Q645492,N'Djili International Airport,FZAA,FIH,11855000,15.444569444444,-4.38575,313.0302162,4000,,,,https://en.wikipedia.org/wiki/N%27djili_Airport,FIH,FZAA,"773,338",,(2014)
219,Q1432212,N'Dolo Airport,FZAB,NLO,11855000,15.327222222222,-4.3266666666667,278.892549,,,,,https://en.wikipedia.org/wiki/N%27Dolo_Airport,NLO,FZAB,,,
220,Q27596,Bangoka International Airport,FZIC,FKI,935977,25.338056,0.481667,431.9024502,3500,,,,https://en.wikipedia.org/wiki/Kisangani_Bangoka_International_Airport,FKI,FZIC,,,
221,Q6427966,Kolwezi Airport,FZQM,KWZ,,25.505833333333,-10.765833333333,1526,,,,,https://en.wikipedia.org/wiki/Kolwezi_Airport,KWZ,FZQM,,,
222,Q12693405,Kongolo Airport,FZRQ,KOO,,27.0,-5.39444444,564,,,,,https://en.wikipedia.org/wiki/Kongolo_Airport,KOO,FZRQ,,,
223,Q10853338,Lisala Airport,FZGA,LIQ,,21.496666666667,2.1705555555556,460,,,,,https://en.wikipedia.org/wiki/Lisala_Airport,LIQ,FZGA,,,
224,Q11824540,Lodja Airport,FZVA,LJA,,23.449773,-3.39722222,502,,,,,https://en.wikipedia.org/wiki/Lodja_Airport,LJA,FZVA,,,
225,Q738866,Lubumbashi International Airport,FZQA,FBM,1786397,27.530977777778,-11.591333333333,1309.118577,3203,,,,https://en.wikipedia.org/wiki/Lubumbashi_International_Airport,FBM,FZQA,,,
226,Q2875963,Tshimpi Airport,FZAM,MAT,306053,13.4417,-5.79833,339.852669,,,,,https://en.wikipedia.org/wiki/Matadi_Tshimpi_Airport,MAT,FZAM,,,
227,Q649376,Mbandaka Airport,FZEA,MDK,,18.288611111111,0.0225,316.992624,,,,,https://en.wikipedia.org/wiki/Mbandaka_Airport,MDK,FZEA,,,
228,Q652872,Mbuji Mayi Airport,FZWA,MJM,1559073,23.568888888889,-6.1211111111111,677,,,,,https://en.wikipedia.org/wiki/Mbuji_Mayi_Airport,MJM,FZWA,,,
229,Q6930702,Muanda Airport,FZAG,MNB,,12.351666666667,-5.9308333333333,27,,,,,https://en.wikipedia.org/wiki/Muanda_Airport,MNB,FZAG,,,
230,Q7039363,Nioki Airport,FZBI,NIO,,17.684722222222,-2.7175,318,,,,,https://en.wikipedia.org/wiki/Nioki_Airport,NIO,FZBI,,,
231,Q6588422,Tshikapa Airport,FZUK,TSH,,20.794722222222,-6.4383333333333,486,,,,,https://en.wikipedia.org/wiki/Tshikapa_Airport,TSH,FZUK,,,
232,Q6588416,Tshumbe Airport,FZVJ,,,24.4,-4.1,571,,,,,https://en.wikipedia.org/wiki/Tshumbe_Airport,,FZVJ,,,
233,Q5659005,Annobón Airport,FGAB,NBN,5008,5.62194444,-1.41027778,25,,,,,https://en.wikipedia.org/wiki/Annob%C3%B3n_Airport,NBN,FGAN,,,
234,Q2707180,Bata Airport,FGBT,BSG,,9.8056805555556,1.9054694444444,4,,,403420,https://asecnaonline.asecna.aero/images/icagenda/files/rapport_2016.pdf,https://en.wikipedia.org/wiki/Bata_Airport,BSG,FGBT,,,
235,Q655320,Malabo International Airport,FGSL,SSG,297000,8.7086111111111,3.755,23,2940,,886559,https://asecnaonline.asecna.aero/images/icagenda/files/rapportannuel-asecna2017.pdf,https://en.wikipedia.org/wiki/Malabo_International_Airport,SSG,FGSL,"283,991",,(2009)
236,Q19931170,President Obiang Nguema International Airport,FGMY,GEM,7251,11.023889,1.69,660,,,,,https://en.wikipedia.org/wiki/President_Obiang_Nguema_International_Airport,GEM[1],FGMY,,,
237,Q1528953,M'Vengue El Hadj Omar Bongo Ondimba International Airport,FOON,MVB,,13.438055555556,-1.651945,442,,,,,https://en.wikipedia.org/wiki/M%27Vengue_El_Hadj_Omar_Bongo_Ondimba_International_Airport,MVB,FOON,,,
238,Q1862823,Gamba Airport,FOGX,GAX,,9.995833,-2.765833,9.144018,,,,,https://en.wikipedia.org/wiki/Gamba_Airport,GAX,FOGX,,,
239,Q6434558,Koulamoutou Airport,FOGK,KOU,,12.441111111111,-1.1844444444444,326,,,,,https://en.wikipedia.org/wiki/Koulamoutou_Airport,KOU,FOGK,,,
240,Q420847,Libreville International Airport,FOOL,LBV,797003,9.412222,0.458611,11.8872234,3000,,839571,https://asecnaonline.asecna.aero/images/icagenda/files/rapportannuel-asecna2017.pdf,https://en.wikipedia.org/wiki/L%C3%A9on-Mba_International_Airport,LBV,FOOL,"721,411",,(2009)
241,Q4968061,Makokou Airport,FOOK,MKU,,12.916667,0.583333,526,,,,,https://en.wikipedia.org/wiki/Makokou_Airport,MKU,FOOK,,,
242,Q11824584,Mayumba Airport,FOOY,MYB,,10.683333,-3.41667,3.9624078,,,,,https://en.wikipedia.org/wiki/Mayumba_Airport,MYB,FOOY,,,
243,Q2229859,Mouila Airport,FOGM,MJL,22469,11.066667,-1.84514,89.916177,,,,,https://en.wikipedia.org/wiki/Mouila_Airport,MJL,FOGM,,,
244,Q2522379,Oyem Airport,FOGO,OYE,,11.5814,1.54311,657.7596948,,,,,https://en.wikipedia.org/wiki/Oyem_Airport,OYE,FOGO,,,
245,Q1807680,Port-Gentil International Airport,FOOG,POG,,8.7544444444444,-0.71166666666667,4,,,239720,https://asecnaonline.asecna.aero/images/icagenda/files/rapport_2016.pdf,https://en.wikipedia.org/wiki/Port-Gentil_International_Airport,POG,FOOG,,,
246,Q2250873,Tchibanga Airport,FOOT,TCH,,11.017,-2.85,81.9913614,,,,,https://en.wikipedia.org/wiki/Tchibanga_Airport,TCH,FOOT,,,
247,Q1432498,Príncipe Airport,FPPR,PCP,7344,7.411667,1.663056,180.1371546,,,,,https://en.wikipedia.org/wiki/Pr%C3%ADncipe_Airport,PCP,FPPR,,,
248,Q1418267,São Tomé International Airport,FPST,TMS,71868,6.712222,0.378056,11.8872234,,,10516,,https://en.wikipedia.org/wiki/S%C3%A3o_Tom%C3%A9_International_Airport,TMS,FPST,,,
